time,latitude,longitude,depth,mag,magType
2002-06-04T14:47:16.310Z,30.473,81.447,33,4.6,mb
2002-06-04T14:36:05.800Z,30.595,81.44,33,5.6,mwc
2002-05-27T01:36:11.330Z,31.505,85.421,33,4.3,mb
2002-05-22T19:28:15.460Z,29.442,81.928,33,4.3,mb
2002-05-09T01:09:20.620Z,29.826,87.837,33.6,4.6,mb
2002-05-08T17:57:01.420Z,28.659,86.584,115.6,4,mb
2002-05-03T13:55:45.050Z,30.876,86.387,33,4.1,mb
2002-04-09T02:09:42.040Z,29.826,87.909,33,4,mb
2002-04-02T19:57:21.290Z,29.287,87.009,33,4.6,mb
2002-04-02T19:34:14.790Z,29.043,86.873,33,4.2,mb
2002-03-31T12:40:28.000Z,29.873,87.983,33,4.4,mb
2002-03-28T03:01:20.670Z,29.899,88.095,33,4.3,mb
2002-03-23T04:56:25.890Z,29.863,87.928,33,4.7,mb
2002-03-21T13:03:21.700Z,29.766,88.053,53.4,4.2,mb
2002-03-09T18:43:02.360Z,29.955,79.966,33,4.6,mb
2002-03-07T15:50:18.920Z,29.625,84.419,70,4.6,mb
2002-02-06T07:53:29.620Z,31.309,88.065,33,4.2,mb
2002-01-31T02:11:01.040Z,29.901,87.899,39.6,4.3,mb
2001-12-18T02:22:00.070Z,29.612,81.78,33,4.9,mb
2001-12-03T06:38:26.120Z,31.422,86.288,33,4,mb
2001-12-02T22:41:13.790Z,27.15,88.171,33,5.1,mb
2001-12-02T11:00:36.740Z,31.427,86.401,33,4.4,mb
2001-11-30T21:46:04.570Z,29.327,81.638,33,4.7,mb
2001-11-28T10:05:33.840Z,29.344,81.601,33,4.2,mb
2001-11-27T17:56:55.110Z,29.51,81.739,33,5.1,mb
2001-11-27T08:53:54.080Z,29.548,81.745,33,5.4,mwc
2001-11-27T08:46:19.160Z,29.39,81.631,33,4.8,mb
2001-11-27T07:31:52.330Z,29.606,81.752,33,5.5,mwc
2001-11-23T18:55:57.540Z,31.286,87.414,33,4.1,mb
2001-11-07T04:58:06.240Z,30.106,85.452,33,4.1,mb
2001-09-27T22:40:11.220Z,26.817,87.593,33,4.3,mb
2001-09-13T06:20:35.340Z,29.762,80.488,36,4.4,mb
2001-08-09T05:56:22.860Z,30.486,79.167,39.3,4.3,mb
2001-08-06T06:23:29.050Z,27.66,87.427,33,4.4,mb
2001-07-16T23:01:41.000Z,28.133,84,33,4.1,mb
2001-07-16T16:12:46.750Z,27.957,85.178,33,5,mb
2001-07-02T15:24:50.610Z,30.549,86.538,33,4.5,mb
2001-06-13T11:09:52.220Z,31.379,85.756,72.4,4.5,mb
2001-06-13T11:07:02.780Z,31.439,85.753,54.3,4.1,mb
2001-05-03T16:02:59.640Z,27.63,90.47,33,4.1,mb
2001-04-29T10:39:05.170Z,28.912,87.222,33,4.7,mb
2001-04-28T10:37:56.570Z,28.872,87.162,33,5.2,mb
2001-04-15T08:36:34.310Z,29.248,81.321,33,4.3,mb
2001-04-12T22:08:51.540Z,29.94,88.114,33,4.6,mb
2001-04-03T23:08:35.920Z,27.801,86.127,33,4.6,mb
2001-03-26T13:00:34.670Z,31.376,85.526,33,4.3,mb
2001-03-12T11:34:18.010Z,30.406,79.022,33,4.5,mb
2001-02-27T01:46:05.310Z,26.486,90.616,20.2,4.9,mb
2000-10-26T15:22:34.920Z,29.211,81.875,33,4.8,mb
2000-10-09T01:21:10.850Z,29.332,81.479,33,4.1,mb
2000-10-08T06:14:57.420Z,30.193,88.115,33,4.7,mb
2000-07-12T22:23:59.600Z,31.508,83.506,33,4.8,mb
2000-07-03T07:09:53.720Z,31.471,84.714,33,4.5,mb
2000-06-03T02:39:08.890Z,31.185,87.188,33,4.5,mb
2000-05-29T03:06:10.550Z,30.759,86.984,33,4.4,mb
2000-05-29T02:14:01.860Z,30.944,87.111,33,4.1,mb
2000-05-05T22:48:19.830Z,29.398,81.573,81.3,4.4,mb
2000-03-13T20:44:31.520Z,27.656,87.852,33,4.3,mb
2000-02-26T04:04:34.870Z,28.494,82.145,33,4.6,mb
2000-02-21T18:21:36.160Z,28.442,86.578,33,4.1,mb
2000-01-25T04:09:36.340Z,31.167,86.627,33,4,mb
2000-01-20T12:54:24.340Z,27.785,85.813,33,4.4,mb
2000-01-11T09:40:09.960Z,31.336,86.573,33,4,mb
1999-12-25T00:45:24.350Z,30.314,87.689,33,4.1,mb
1999-12-21T17:17:30.820Z,30.938,86.224,33,4,mb
1999-12-01T13:56:43.750Z,30.024,81.444,33,4.5,mb
1999-11-16T11:41:33.660Z,30.385,82.773,33,4.6,mb
1999-10-15T07:33:01.060Z,29.608,90.061,33,4.7,mb
1999-10-03T06:38:41.980Z,30.172,88.116,33,4.3,mb
1999-09-05T02:28:16.980Z,28.159,87.413,33,4.5,mb
1999-08-01T08:24:46.170Z,28.442,86.733,40.2,5.2,mb
1999-05-28T19:00:11.610Z,29.356,81.003,33,4.3,mb
1999-05-14T08:31:03.600Z,30.32,79.318,33,4.6,mb
1999-05-07T17:12:01.830Z,30.109,79.346,10,4.5,mb
1999-04-24T19:48:35.920Z,28.379,81.161,33,4.3,mb
1999-04-18T17:16:36.590Z,30.243,79.298,10,4.9,mb
1999-04-14T17:24:27.880Z,30.256,79.305,10,4.9,mb
1999-04-07T16:23:26.940Z,30.257,79.295,10,4.7,mb
1999-04-07T15:49:12.620Z,30.249,79.316,10,4.9,mb
1999-04-06T20:46:40.050Z,30.33,79.343,10,4.6,mb
1999-04-06T19:37:24.050Z,30.414,79.321,10,5.1,mb
1999-04-01T02:48:51.440Z,30.528,79.407,10,4.5,mb
1999-03-30T21:02:10.340Z,30.376,79.335,10,5.3,mb
1999-03-30T15:51:49.060Z,30.187,79.305,10,4.5,mb
1999-03-29T13:20:57.410Z,30.286,79.286,10,4.6,mb
1999-03-29T08:49:44.570Z,30.213,79.245,10,4.6,mb
1999-03-28T23:20:26.390Z,30.385,79.494,10,4.5,mb
1999-03-28T23:04:35.440Z,30.357,79.481,10,4.4,mb
1999-03-28T19:47:04.590Z,30.342,79.31,10,4.7,mb
1999-03-28T19:36:05.510Z,30.315,79.387,10,5.4,mb
1999-03-28T19:05:11.030Z,30.512,79.403,15,6.6,mwb
1999-03-19T05:53:40.650Z,27.748,85.609,33,4.5,mb
1999-03-13T06:04:00.810Z,30.272,90.37,33,4.4,mb
1999-02-25T11:13:54.290Z,30.657,78.878,33,4,mb
1999-02-01T01:25:43.510Z,28.492,83.188,33,4.2,mb
1998-12-25T10:44:40.140Z,30.328,86.472,33,4.4,mb
1998-12-14T09:27:23.830Z,31.459,90.9,71.7,4.1,mb
1998-12-01T05:35:09.200Z,27.935,87.649,33,4.8,mb
1998-11-26T10:14:27.630Z,27.753,87.894,73.1,5.1,mb
1998-11-19T16:34:16.350Z,30.42,79.163,33,4.5,mb
1998-11-14T04:11:29.090Z,31.081,86.514,33,4.2,mb
1998-10-24T13:19:53.200Z,30.405,88.155,45.9,4.1,mb
1998-10-05T10:24:48.790Z,30.203,88.298,33,5.2,mwc
1998-10-02T17:36:44.620Z,29.17,85.136,33,4.2,mb
1998-09-30T02:29:55.140Z,29.948,88.117,33,5.2,mwc
1998-09-21T23:24:40.670Z,29.94,88.005,33,4.1,mb
1998-09-12T05:08:52.140Z,27.852,86.9,33,4.2,mb
1998-09-10T22:57:16.900Z,27.199,88.341,33,4.7,mb
1998-09-08T02:03:29.740Z,30.344,88.141,33,4.4,mb
1998-09-07T10:44:39.060Z,30.27,88.129,33,4.7,mb
1998-09-06T21:35:49.470Z,27.859,86.895,33,4.6,mb
1998-09-04T01:10:18.460Z,27.777,86.793,33,4.2,mb
1998-09-04T00:36:17.990Z,27.455,86.464,33,4.1,mb
1998-09-03T23:02:28.330Z,27.6,86.733,33,4.6,mb
1998-09-03T21:00:53.590Z,27.729,86.88,33,4.1,mb
1998-09-03T18:51:38.600Z,27.65,86.802,33,4.4,mb
1998-09-03T18:15:56.560Z,27.85,86.941,33,5.6,mb
1998-08-30T04:11:35.070Z,30.034,88.081,33,4.6,mb
1998-08-30T03:49:48.110Z,29.904,87.989,33,4,mb
1998-08-30T03:37:48.980Z,30.044,88.077,33,5,ms
1998-08-28T22:01:55.790Z,30.191,88.15,33,5,mwc
1998-08-25T23:23:34.880Z,30.299,88.112,33,4.6,mb
1998-08-25T15:16:02.760Z,29.976,88.105,33,4.4,mb
1998-08-25T13:50:06.160Z,30.099,88.054,33,4.1,mb
1998-08-25T12:43:04.300Z,29.961,88.091,33,4.4,mb
1998-08-25T12:29:45.130Z,30.022,88.06,33,4.6,mb
1998-08-25T10:25:06.080Z,29.983,88.103,33,4.4,mb
1998-08-25T09:56:44.070Z,29.831,87.91,33,4.4,mb
1998-08-25T09:43:06.020Z,29.998,88.099,33,4.1,mb
1998-08-25T08:01:45.680Z,30.061,88.172,33,4.1,mb
1998-08-25T07:59:00.740Z,30.024,88.188,33,4.6,mb
1998-08-25T07:41:40.190Z,30.079,88.109,33,5.9,mwc
1998-08-18T04:10:20.690Z,27.555,90.977,22.3,5.2,mb
1998-08-07T21:08:37.750Z,30.213,88.162,33,4.3,mb
1998-07-31T17:50:18.330Z,28.01,87.73,33,4.1,mb
1998-07-21T16:48:46.280Z,30.435,87.955,33,4,mb
1998-07-21T14:40:44.670Z,30.375,88.192,15.7,5.1,mwc
1998-07-20T23:41:11.000Z,30.025,88.167,33,4,mb
1998-07-20T12:31:54.960Z,30.364,87.949,33,4.3,mb
1998-07-20T12:31:27.600Z,30.293,87.925,33,4.2,mb
1998-07-20T03:27:06.680Z,30.213,87.98,33,4,mb
1998-07-20T02:35:26.600Z,30.241,87.934,33,4.1,mb
1998-07-20T01:31:19.130Z,30.141,88.03,33,4.6,mb
1998-07-20T01:29:18.200Z,30.127,88.133,33,4.2,mb
1998-07-20T01:18:14.510Z,30.202,88.055,33,4.7,mb
1998-07-20T01:07:56.150Z,30.435,88.191,33,4.8,mb
1998-07-20T01:05:58.350Z,30.134,88.173,33.2,5.8,mwb
1998-07-15T04:36:01.080Z,29.576,81.466,33,4.7,mb
1998-07-08T03:44:59.330Z,27.325,91.027,33,5.2,mb
1998-06-27T09:05:59.270Z,27.675,85.568,33,4.9,mb
1998-06-06T11:13:08.330Z,30.372,89.221,33,4.8,mb
1998-06-06T11:06:27.170Z,30.379,89.286,33,4.8,mb
1998-05-16T10:31:01.250Z,26.644,84.667,33,4.2,mb
1998-05-10T14:56:22.950Z,29.408,82.016,33,4.1,mb
1998-05-01T11:57:36.440Z,30.04,79.537,41.9,4.4,mb
1998-03-18T18:12:18.930Z,27.368,88.334,33,4,mb
1998-03-15T20:35:29.300Z,28.554,86.886,33,4.4,mb
1998-02-28T04:59:30.750Z,27.024,87.561,33,4.4,mb
1998-02-22T22:47:44.140Z,30.215,88.047,33,4.6,mb
1998-02-22T22:45:24.880Z,30.117,88.156,33,4.1,mb
1998-02-22T02:40:38.050Z,28.453,85.435,33,4.8,mb
1998-02-12T02:40:29.130Z,26.517,88.199,33,4.6,mb
1998-02-01T17:32:48.220Z,28.19,87.122,33,4.5,mb
1998-01-16T18:06:42.510Z,30.006,86.027,33,4,mb
1997-12-08T02:03:55.840Z,27.475,87.175,33,5,mb
1997-11-27T16:55:52.110Z,27.74,87.761,33,4.2,mb
1997-11-27T16:11:57.070Z,27.618,87.347,33,5.1,mb
1997-11-19T23:23:36.800Z,31.925,82.923,33,4.2,mb
1997-11-03T02:29:51.820Z,29.078,85.383,33,5.5,mwc
1997-10-30T02:02:52.060Z,29.552,89.698,33,5.3,mb
1997-10-24T12:06:51.820Z,28.536,82.345,33,4.8,mb
1997-10-11T10:11:10.340Z,27.733,86.498,33,4.3,mb
1997-09-18T07:37:10.010Z,28.872,88.148,33,4.6,mb
1997-09-17T01:22:14.040Z,29.74,83.7,33,4.3,mb
1997-09-13T18:38:09.500Z,30.119,88.193,33,4.3,mb
1997-08-16T20:30:55.060Z,30.022,86.224,33,4.4,mb
1997-07-09T07:18:52.920Z,29.896,88.397,33,4.1,mb
1997-07-05T06:22:53.530Z,28.803,86.862,33,4.8,mb
1997-05-02T20:09:28.810Z,29.434,80.426,33,4.6,mb
1997-04-07T13:00:42.180Z,27.427,86.545,33,4.4,mb
1997-04-05T17:31:51.200Z,30.093,86.059,33,4.5,mb
1997-03-24T21:28:06.090Z,27.887,84.987,33,4.5,mb
1997-03-22T21:16:04.850Z,29.895,88.151,33,4.4,mb
1997-03-05T15:13:17.110Z,30.747,90.273,33,4.7,mb
1997-03-03T09:29:39.970Z,27.244,86.082,44.8,4.7,mb
1997-01-31T20:02:16.640Z,27.946,85.127,22.2,5.2,mb
1997-01-31T17:09:15.910Z,27.998,85.218,10,4.4,mb
1997-01-25T20:08:28.740Z,30.074,88.087,33,4.4,mb
1997-01-16T01:27:50.200Z,31.518,85.05,33,4.5,mb
1997-01-05T08:47:25.400Z,29.845,80.532,33,5.6,mwc
1996-12-30T11:08:18.920Z,27.435,86.638,33,5,mb
1996-12-29T21:51:32.730Z,29.528,81.671,33,4,mb
1996-11-08T00:54:13.290Z,29.345,81.637,33,5,mb
1996-11-04T20:43:55.170Z,29.244,81.775,76.7,4.6,mb
1996-10-14T14:49:12.740Z,29.944,88.166,33,4.4,mb
1996-10-03T01:29:03.110Z,28.209,87.489,33,4.5,mb
1996-09-25T17:41:17.240Z,27.433,88.552,33,5,mb
1996-09-25T07:12:23.060Z,30.44,78.584,33,4.6,mb
1996-09-13T03:41:08.660Z,27.033,88.234,33,4.5,mb
1996-08-29T08:38:25.150Z,30.089,88.18,33,4.7,mb
1996-08-25T21:46:08.620Z,30.139,87.736,33,4.5,mb
1996-08-03T07:12:06.420Z,30.076,88.255,33,4.1,mb
1996-07-31T08:02:52.700Z,30.111,88.143,33,5.1,mb
1996-07-31T08:00:27.580Z,30.174,88.178,33,5.5,mwc
1996-07-24T13:39:25.830Z,31.322,87.608,33,4.2,mb
1996-07-23T21:51:37.640Z,31.368,87.788,33,4.1,mb
1996-07-22T15:54:07.110Z,30.017,88.02,33,4.5,mb
1996-07-18T10:25:02.420Z,30.093,88.173,33,4.6,mb
1996-07-17T06:56:06.950Z,31.391,78.551,33,4.6,mb
1996-07-13T13:19:44.180Z,30.11,88.215,33,4.1,mb
1996-07-13T08:29:03.880Z,29.988,88.059,33,4.3,mb
1996-07-12T11:54:31.560Z,30.066,88.103,33,4.2,mb
1996-07-12T03:47:39.980Z,30.384,88.456,33,4.2,mb
1996-07-12T02:09:17.950Z,30.06,87.887,33,4.3,mb
1996-07-10T17:41:35.230Z,29.148,81.674,33,4,mb
1996-07-08T23:57:55.280Z,30.298,88.24,33,4.1,mb
1996-07-08T23:28:29.910Z,30.385,88.207,33,4,mb
1996-07-08T00:18:36.200Z,30.05,88.155,33,4.5,mb
1996-07-05T13:09:56.180Z,30.06,88.08,33,4.2,mb
1996-07-04T18:11:04.670Z,30.009,88.077,33,4.9,mb
1996-07-04T03:38:23.680Z,30.069,88.219,33,4.3,mb
1996-07-03T16:57:40.470Z,29.955,88.061,33,4.2,mb
1996-07-03T10:49:50.520Z,29.873,87.846,33,4.1,mb
1996-07-03T10:19:42.950Z,30.017,88.214,33,4.3,mb
1996-07-03T10:10:33.860Z,29.923,88.187,33,5,mwc
1996-07-03T07:15:42.960Z,29.993,87.944,33,4,mb
1996-07-03T07:10:15.930Z,30.468,88.187,33,4.1,mb
1996-07-03T07:00:28.980Z,29.862,88.113,33,4.1,mb
1996-07-03T06:44:45.550Z,30.147,88.189,33,5.7,mwb
1996-06-18T02:46:10.970Z,30.525,79.266,33,4,mb
1996-06-18T01:29:37.280Z,30.123,86.706,33,4,mb
1996-05-17T17:05:39.750Z,30.164,88.188,33,4.3,mb
1996-05-17T17:04:39.810Z,30.058,88.143,33,4.6,mb
1996-05-17T17:03:48.280Z,30.221,88.21,33,4.3,mb
1996-05-14T05:41:08.930Z,29.682,87.935,33,4.1,mb
1996-05-11T07:27:11.280Z,29.965,88.087,33,4.3,mb
1996-05-11T04:48:32.230Z,30.156,88.111,33,4.3,mb
1996-05-11T03:58:50.290Z,29.984,88.077,33,4.8,mb
1996-05-10T21:34:57.620Z,30.133,88.314,33,4,mb
1996-05-10T09:10:13.390Z,30.117,88.248,33,4.1,mb
1996-05-10T09:07:01.870Z,30.001,88.069,33,4.8,mb
1996-05-10T04:26:49.620Z,30.01,88.072,33,4.5,mb
1996-04-26T16:30:58.490Z,27.825,87.821,33,5,mb
1996-03-26T08:30:25.270Z,30.651,79.102,47.4,4.8,mb
1996-03-23T16:07:34.230Z,27.167,88.302,33,4,mb
1996-03-21T06:04:15.730Z,30.187,87.933,33,4,mb
1996-03-20T12:51:05.620Z,30.104,88.469,33,4,mb
1996-03-12T21:20:15.270Z,30.014,88.151,11.9,4.9,mb
1996-02-26T20:29:15.540Z,30.283,84.1,33,4.1,mb
1996-02-22T01:11:27.330Z,28.008,87.23,33,4.1,ml
1996-02-18T19:19:24.080Z,29.952,83.968,33,4.2,mb
1996-02-17T06:59:56.980Z,26.138,90.687,50,4.3,mb
1996-02-12T09:32:05.340Z,28.458,88.282,33,4.2,mb
1996-02-07T10:57:00.280Z,29.596,80.49,50.3,4.2,mb
1996-01-27T00:35:04.210Z,28.106,84.352,10,4.3,ml
1996-01-25T07:15:13.930Z,28.696,87.223,33,4.4,mb
1996-01-23T17:34:41.000Z,30.483,79.413,33,4.3,mb
1996-01-19T12:26:17.220Z,28.991,86.575,33,4.1,ml
1995-12-27T04:15:01.130Z,30.232,88.265,33,4.4,mb
1995-12-25T16:56:09.440Z,31.152,89.379,33,4.2,mb
1995-12-24T19:02:07.220Z,27.527,86.265,33,4.2,mb
1995-12-11T09:49:29.890Z,28.707,88.14,33,4.1,mb
1995-11-27T21:44:02.090Z,30.693,79.232,37.5,4.6,mb
1995-11-26T20:21:29.890Z,31.999,78.534,30.4,4.2,mb
1995-11-26T04:37:44.890Z,31.106,86.724,33,4.5,ms
1995-11-25T20:49:17.380Z,31.105,86.8,33,4.7,mb
1995-10-27T11:33:23.450Z,28.734,83.52,33,4.3,mb
1995-10-21T19:39:39.830Z,31.432,78.963,33,4.9,mb
1995-10-05T17:40:16.770Z,30.163,88.233,57.8,4.8,mb
1995-10-04T14:39:53.860Z,28.253,84.328,33,4.4,mb
1995-09-30T16:36:59.410Z,30.243,86.056,33,4,mb
1995-08-08T19:09:57.430Z,30.09,81.746,33,4.2,mb
1995-08-08T16:52:48.010Z,26.223,90.202,28.1,4.4,mb
1995-08-07T00:12:21.770Z,29.862,81.536,30.1,4.1,mb
1995-08-03T03:05:44.440Z,29.968,81.538,26.5,4.7,ms
1995-07-30T07:04:02.530Z,30.266,88.229,45,4.8,mb
1995-07-28T07:57:27.340Z,30.733,86.414,69.8,4.3,mb
1995-06-28T21:46:52.200Z,31.128,86.834,33,4.5,mb
1995-04-24T11:07:55.650Z,30.002,88.181,38.8,4.1,mb
1995-04-24T04:29:01.470Z,29.889,88.253,33,4.6,mb
1995-04-18T19:47:44.900Z,30.288,88.085,33,4.2,mb
1995-04-17T17:34:34.290Z,29.694,81.448,22.6,4.7,mb
1995-04-17T01:32:45.040Z,29.691,81.52,18.8,4.8,mb
1995-04-14T07:36:12.300Z,30.049,88.07,33,4.2,mb
1995-03-29T19:11:20.520Z,28.772,84.203,33,4.7,mb
1995-03-26T12:04:15.040Z,30.964,90.614,33,4.3,mb
1995-03-24T08:12:39.960Z,28.859,87.767,33,4.5,mb
1995-03-21T10:03:25.020Z,30.68,90.249,33,4.7,mb
1995-03-16T23:25:55.970Z,29.94,87.954,16.7,4.4,mb
1995-03-16T23:03:48.000Z,30.203,88.048,33,4.2,mb
1995-03-11T01:38:08.810Z,30.089,88.285,10,4.2,mb
1995-02-04T07:10:44.480Z,31.105,81.714,33,4.2,mb
1995-02-02T10:40:31.280Z,30.045,87.841,10,4.4,mb
1995-01-30T13:56:46.970Z,28.349,82.457,80.6,4,mb
1995-01-30T03:06:56.720Z,29.286,82.217,51.8,4.1,mb
1995-01-27T17:20:05.390Z,28.977,81.475,33,4.2,mb
1995-01-19T06:33:15.330Z,28.464,83.316,10,4.3,mb
1995-01-01T19:56:13.620Z,27.773,87.587,61.1,4.9,mb
1994-12-30T10:28:26.280Z,30.348,88.26,33,4.3,mb
1994-12-12T10:41:36.700Z,29.508,80.712,33,4.5,mb
1994-12-08T13:01:32.760Z,30.439,79.686,67.9,4.9,mb
1994-09-25T00:59:01.310Z,28.159,87.254,33,4,mb
1994-08-04T05:08:20.940Z,30.332,86.843,33,4,mb
1994-08-01T02:25:14.470Z,31.721,80.129,33,4.5,mb
1994-07-31T23:53:36.580Z,31.682,80.266,35.1,4.8,mb
1994-07-23T20:57:59.060Z,31.068,86.549,15.9,5.4,mw
1994-07-17T17:40:48.300Z,29.149,81.371,29.2,5,mb
1994-06-25T08:32:42.830Z,27.603,85.891,33,4.3,mb
1994-05-25T07:38:53.710Z,27.65,87.792,47.9,4.6,mb
1994-05-10T05:29:54.130Z,29.234,83.936,33,4.4,mb
1994-04-15T14:28:48.780Z,25.927,90.488,33,4.2,mb
1994-03-29T00:25:59.280Z,30.612,79.502,33,4.1,mb
1994-01-31T08:38:46.940Z,29.552,81.79,35.2,4.7,mb
1993-12-14T02:27:44.390Z,28.489,86.844,33,4.6,mb
1993-11-22T00:27:06.820Z,28.2,82.863,33,4.4,mb
1993-11-14T13:20:37.670Z,30.658,80.356,33,4.4,mb
1993-10-20T16:15:59.680Z,28.723,82.28,37.4,5.1,mb
1993-10-20T07:23:38.640Z,28.776,82.256,33,5,mb
1993-09-16T20:42:54.620Z,31.256,83.937,33,4.4,mb
1993-09-13T03:04:53.810Z,31.033,83.676,15.8,4.7,mb
1993-09-12T08:03:36.870Z,31.239,83.599,33,4.4,mb
1993-09-05T06:05:54.630Z,27.293,87.31,33,4.5,mb
1993-08-19T03:49:27.210Z,30.085,80.037,33,4.4,mb
1993-08-16T02:09:14.700Z,30.955,78.955,33,4,mb
1993-07-17T17:55:34.410Z,31.801,81.731,33,4.5,mb
1993-07-09T16:23:17.350Z,26.81,86.059,33,4.6,mb
1993-07-06T20:07:49.880Z,31.952,82.22,33,4.8,mb
1993-07-05T22:11:09.840Z,27.939,85.118,33,4.7,mb
1993-07-05T21:52:37.210Z,27.864,84.978,33,4.2,mb
1993-07-03T02:00:22.230Z,28.357,86.63,33,4.7,mb
1993-04-12T00:57:57.980Z,28.314,82.799,33,4.7,mb
1993-03-31T13:44:10.110Z,29.091,87.349,20.1,5.1,mb
1993-03-25T20:16:55.620Z,29.625,80.551,33,4.6,mb
1993-03-20T21:26:39.450Z,28.994,87.383,21.1,5.2,mw
1993-03-20T14:51:59.770Z,29.084,87.333,12.2,6.2,mw
1993-02-16T17:21:06.130Z,30.944,90.042,33,4.5,mb
1993-02-15T08:45:50.510Z,30.851,90.388,33,4.6,mb
1993-01-18T15:35:32.060Z,31.164,89.811,33,4,mb
1993-01-18T14:49:43.730Z,30.865,90.45,33,4.5,mb
1993-01-18T13:28:06.620Z,30.817,90.439,33,4.2,mb
1993-01-18T12:42:07.870Z,30.837,90.373,33,5.9,mw
1993-01-12T08:52:43.010Z,31.169,80.309,33,4.8,mb
1993-01-02T14:53:38.310Z,29.145,81.119,14.7,4.9,mb
1992-11-28T16:11:35.430Z,31.82,82.63,33,4.7,mb
1992-11-26T12:44:34.290Z,31.764,83.797,33,4.6,mb
1992-08-09T22:34:46.450Z,28.697,86.533,37.4,4.3,mb
1992-08-09T15:16:30.650Z,30.931,78.487,33,4,mb
1992-08-08T19:50:42.630Z,29.871,90.271,33,4.3,mb
1992-08-04T22:50:03.050Z,29.893,90.362,10,4.2,mb
1992-07-30T19:06:13.370Z,29.757,90.166,33,4.3,mb
1992-07-30T17:28:53.970Z,30.001,90.362,33,4.5,mb
1992-07-30T13:36:42.070Z,29.769,90.308,33,4.4,mb
1992-07-30T09:07:39.190Z,29.899,90.272,33,4.2,mb
1992-07-30T08:24:46.650Z,29.584,90.163,14.1,6.1,mwb
1992-07-24T06:24:17.620Z,29.288,90.198,33,4.8,mb
1992-06-21T08:07:46.570Z,30.428,89.394,27.8,4.2,mb
1992-06-13T15:40:05.410Z,28.945,82.927,32.9,4.9,ms
1992-06-12T11:45:34.430Z,30.125,78.885,33,4.8,mb
1992-06-02T22:07:45.370Z,28.984,81.913,56.3,5.2,mb
1992-04-13T03:47:51.050Z,31.958,88.339,33,4.6,mb
1992-04-04T17:43:20.710Z,28.147,87.979,33,4.9,mb
1992-04-01T20:54:03.780Z,31.964,83.754,51.7,4.1,mb
1992-04-01T13:41:03.930Z,27.392,87.065,33,4.3,mb
1992-03-24T19:32:10.350Z,31.545,81.54,15.6,4.8,mb
1992-03-14T12:40:26.030Z,30.664,78.829,30.3,4.8,mb
1992-03-07T22:41:50.810Z,29.442,89.37,112.6,4.3,mb
1992-03-02T14:48:18.150Z,30.542,78.538,33,4,mb
1992-01-30T05:55:47.870Z,29.291,81.128,33,4.6,mb
1991-12-21T19:52:45.500Z,27.904,88.139,57.1,4.9,mb
1991-12-09T01:02:46.510Z,29.543,81.632,29.4,5.6,mb
1991-10-27T00:40:23.370Z,30.434,78.549,33,4.2,mb
1991-10-21T14:02:47.380Z,30.777,78.8,33,4,mb
1991-10-20T07:56:31.740Z,30.847,78.777,33,4.2,mb
1991-10-20T05:32:26.850Z,30.79,78.686,26.5,4.9,mb
1991-10-20T04:20:28.930Z,30.899,78.832,33,4.5,mb
1991-10-20T03:34:30.860Z,30.945,78.922,33,4.3,mb
1991-10-19T22:41:15.440Z,30.747,78.723,17,4.8,mb
1991-10-19T21:23:14.300Z,30.78,78.774,10.3,6.8,mwb
1991-10-15T19:11:00.950Z,30.565,79.311,33,4.5,mb
1991-08-20T05:06:25.860Z,30.63,79.767,33,4.2,mb
1991-08-16T01:23:27.540Z,30.861,78.651,33,4.2,mb
1991-06-15T17:42:12.510Z,31.175,86.582,33,4.4,mb
1991-06-10T21:30:11.950Z,29.266,80.281,58.1,4.6,mb
1991-06-01T02:49:24.700Z,28.743,81.714,33,4.3,mb
1991-05-27T21:06:57.360Z,29.349,80.304,52.6,4.6,mb
1991-05-26T05:29:14.870Z,29.34,80.332,64.9,4.5,mb
1991-05-23T18:38:09.260Z,31.411,86.755,33,4.3,ms
1991-05-20T00:20:39.920Z,30.985,86.774,33,4.6,mb
1991-05-18T06:59:22.130Z,31.675,80.092,42.6,4.5,mb
1991-05-18T04:52:19.070Z,31.654,80.092,24,4.6,mb
1991-04-22T08:48:29.990Z,30.08,79.72,33,4.6,mb
1991-03-23T05:47:02.560Z,31.622,90.636,33,4.1,mb
1991-03-15T04:28:16.300Z,28.317,87.683,42.6,4.6,mb
1991-02-12T14:02:56.300Z,30.614,79.288,33,4.1,mb
1990-12-20T17:04:44.080Z,28.138,82.944,66.8,4.8,mb
1990-12-18T02:40:49.760Z,30.336,79.117,18.7,4.9,mb
1990-11-09T19:13:39.680Z,30.921,86.327,10,4.9,mb
1990-11-09T19:09:23.470Z,30.733,86.289,10,4.9,mb
1990-11-09T16:50:42.700Z,30.632,86.233,10,4.7,mb
1990-10-28T17:14:50.910Z,30.682,81.555,33,4.5,mb
1990-10-14T16:13:24.020Z,28.762,81.951,143.2,4.3,mb
1990-10-14T09:52:41.010Z,30.823,86.385,12,4.9,mb
1990-10-03T18:20:35.990Z,31.096,78.557,33,4.4,mb
1990-09-30T19:29:53.500Z,31.21,90.242,33,4,mb
1990-09-21T16:08:20.750Z,29.741,79.791,33,5.1,mb
1990-09-15T06:11:13.790Z,30.448,85.46,33,4.3,mb
1990-05-20T18:01:57.390Z,28.26,83.193,62.1,4.5,mb
1990-05-20T09:10:02.320Z,28.458,83.343,33,4.8,mb
1990-05-13T15:34:50.910Z,31.806,87.896,33,4.3,mb
